Condominium Number,Property Address,Roll Number,Sale Year,Sale Month,Sale Price,Time Adjust Sale Price
145,108 - 24 NOVAVISTA DR,8005705300,2019,8,"$169,900","$169,900"
145,306 - 24 NOVAVISTA DR,8005708200,2020,8,"$162,900","$162,900"
145,311 - 28 NOVAVISTA DR,8005707400,2019,8,"$161,000","$161,000"
145,312 - 28 NOVAVISTA DR,8005707500,2019,8,"$145,000","$145,000"
145,113 - 32 NOVAVISTA DR,8005703800,2020,8,"$153,000","$153,000"
145,115 - 32 NOVAVISTA DR,8005703900,2019,10,"$147,900","$147,900"
145,116 - 32 NOVAVISTA DR,8005704000,2019,12,"$160,000","$160,000"
841,10 - 70 OAK FOREST CRES,7569134615,2019,9,"$428,000","$437,400"
841,18 - 70 OAK FOREST CRES,7569134635,2020,10,"$452,000","$454,700"
841,24 - 70 OAK FOREST CRES,7569134650,2019,1,"$429,900","$443,700"
841,25 - 70 OAK FOREST CRES,7569136535,2021,3,"$393,756","$393,800"
841,29 - 70 OAK FOREST CRES,7569136525,2019,10,"$495,400","$505,800"
841,31 - 70 OAK FOREST CRES,7569136520,2020,7,"$467,066","$471,700"
841,32 - 70 OAK FOREST CRES,7569134670,2020,9,"$550,000","$553,900"
841,36 - 70 OAK FOREST CRES,7569134680,2019,8,"$505,733","$517,900"
841,38 - 70 OAK FOREST CRES,7569134685,2019,7,"$420,710","$431,200"
841,40 - 70 OAK FOREST CRES,7569134690,2020,7,"$410,926","$415,000"
841,51 - 70 OAK FOREST CRES,7569136515,2020,8,"$439,900","$443,900"
841,55 - 70 OAK FOREST CRES,7569136505,2020,8,"$429,900","$433,800"
841,56 - 70 OAK FOREST CRES,7569134730,2019,9,"$500,000","$511,000"
841,57 - 70 OAK FOREST CRES,7569136500,2020,8,"$425,150","$429,000"
593,11 - 381 OAK FOREST CRES,7569063800,2020,6,"$515,000","$520,700"
593,19 - 381 OAK FOREST CRES,7569063500,2019,7,"$475,000","$486,900"
593,20 - 381 OAK FOREST CRES,7569064600,2020,4,"$525,000","$532,400"
593,3 - 381 OAK FOREST CRES,7569064200,2020,8,"$555,000","$560,000"
593,37 - 381 OAK FOREST CRES,7569062600,2019,12,"$500,000","$509,500"
593,7 - 381 OAK FOREST CRES,7569064000,2019,10,"$510,500","$521,200"
592,17 - 390 OAK FOREST CRES,7569084000,2019,10,"$795,000","$811,700"
149,6 - 405 OAKDALE DR,1002087500,2019,6,"$165,000","$169,300"
149,2 - 407 OAKDALE DR,1002089700,2019,6,"$149,500","$153,400"
149,10 - 409 OAKDALE DR,1002092400,2020,8,"$158,000","$159,400"
149,19 - 409 OAKDALE DR,1002091900,2019,5,"$148,000","$152,000"
149,30 - 409 OAKDALE DR,1002093100,2020,4,"$136,000","$137,900"
149,7 - 409 OAKDALE DR,1002092600,2020,1,"$113,500","$115,400"
149,9 - 409 OAKDALE DR,1002092500,2020,12,"$135,000","$135,500"
911,1 - 304 OAKVIEW AVE,2062807510,2020,8,"$263,000","$265,400"
384,12 - 20 ORCHARD HILL DR,6005010300,2019,10,"$419,900","$428,700"
384,21 - 20 ORCHARD HILL DR,6005009300,2020,6,"$380,000","$384,200"
384,4 - 20 ORCHARD HILL DR,6005010700,2019,11,"$385,000","$392,700"
308,108 - 376 OSBORNE ST,12020017800,2021,3,"$167,500","$167,500"
308,205 - 376 OSBORNE ST,12020018400,2019,4,"$171,500","$171,500"
308,211 - 376 OSBORNE ST,12020018700,2020,8,"$193,500","$193,500"
308,301 - 376 OSBORNE ST,12020019600,2020,12,"$160,000","$160,000"
308,306 - 376 OSBORNE ST,12020020700,2019,8,"$166,000","$166,000"
308,403 - 376 OSBORNE ST,12020021100,2020,9,"$195,500","$195,500"
308,407 - 376 OSBORNE ST,12020021300,2019,10,"$156,000","$156,000"
308,408 - 376 OSBORNE ST,12020022000,2020,9,"$208,000","$208,000"
308,409 - 376 OSBORNE ST,12020021400,2019,2,"$171,500","$171,500"
308,409 - 376 OSBORNE ST,12020021400,2021,1,"$172,000","$172,000"
308,414 - 376 OSBORNE ST,12020021700,2020,1,"$205,000","$205,000"
308,604 - 376 OSBORNE ST,12020025000,2019,8,"$196,000","$196,000"
308,703 - 376 OSBORNE ST,12020025300,2020,12,"$160,000","$160,000"
308,806 - 376 OSBORNE ST,12020027300,2020,10,"$219,900","$219,900"
308,809 - 376 OSBORNE ST,12020027000,2019,12,"$205,000","$205,000"
688,16 - 455 OSBORNE ST,12097749600,2021,1,"$110,000","$110,000"
688,18 - 455 OSBORNE ST,12097749200,2019,9,"$112,000","$112,000"
688,7 - 455 OSBORNE ST,12097748800,2021,1,"$82,900","$82,900"
637,2 - 495 OSBORNE ST,12097737900,2020,6,"$109,000","$109,000"
99,1 - 54 PADDINGTON RD,8007359200,2020,7,"$170,000","$171,700"
99,2 - 54 PADDINGTON RD,8007359400,2020,8,"$178,000","$179,600"
99,4 - 54 PADDINGTON RD,8007359800,2019,7,"$133,000","$136,300"
99,7 - 54 PADDINGTON RD,8007359500,2019,2,"$172,000","$177,300"
99,22 - 58 PADDINGTON RD,8007359000,2019,4,"$161,000","$165,700"
99,2 - 62 PADDINGTON RD,8007357000,2019,12,"$140,000","$142,700"
99,25 - 62 PADDINGTON RD,8007358300,2019,4,"$150,000","$154,400"
99,26 - 62 PADDINGTON RD,8007358100,2019,6,"$166,900","$171,200"
99,5 - 62 PADDINGTON RD,8007357500,2019,12,"$172,500","$175,800"
99,24 - 66 PADDINGTON RD,8007355000,2020,11,"$181,000","$181,900"
99,1 - 70 PADDINGTON RD,8007352100,2019,7,"$161,000","$165,000"
99,21 - 70 PADDINGTON RD,8007352900,2020,8,"$167,500","$169,000"
99,27 - 70 PADDINGTON RD,8007353000,2020,5,"$169,900","$171,900"
99,5 - 70 PADDINGTON RD,8007352600,2021,2,"$150,000","$150,200"
99,8 - 70 PADDINGTON RD,8007352000,2021,3,"$189,900","$189,900"
863,205 - 215 PANDORA AVE W,9010463100,2019,3,"$208,000","$208,000"
863,209 - 215 PANDORA AVE W,9010463300,2019,10,"$193,000","$193,000"
863,210 - 215 PANDORA AVE W,9010464400,2020,2,"$183,000","$183,000"
863,212 - 215 PANDORA AVE W,9010464300,2020,8,"$232,000","$232,000"
863,302 - 215 PANDORA AVE W,9010464700,2020,6,"$250,000","$250,000"
863,307 - 215 PANDORA AVE W,9010465100,2020,9,"$220,000","$220,000"
863,312 - 215 PANDORA AVE W,9010466200,2019,6,"$227,000","$227,000"
863,314 - 215 PANDORA AVE W,9010466100,2019,7,"$220,000","$220,000"
863,317 - 215 PANDORA AVE W,9010465600,2020,10,"$226,500","$226,500"
863,320 - 215 PANDORA AVE W,9010465800,2019,9,"$204,000","$204,000"
863,405 - 215 PANDORA AVE W,9010466900,2019,8,"$218,000","$218,000"
863,412 - 215 PANDORA AVE W,9010468100,2020,7,"$225,000","$225,000"
863,413 - 215 PANDORA AVE W,9010467300,2019,8,"$220,000","$220,000"
863,414 - 215 PANDORA AVE W,9010468000,2019,10,"$220,500","$220,500"
863,416 - 215 PANDORA AVE W,9010467900,2021,1,"$170,000","$170,000"
863,417 - 215 PANDORA AVE W,9010467500,2019,9,"$227,000","$227,000"
891,2 - 401 PANDORA AVE W,9010473425,2019,10,"$245,000","$250,100"
891,3 - 401 PANDORA AVE W,9010473430,2020,7,"$270,000","$272,700"
891,1 - 409 PANDORA AVE W,9010473480,2020,5,"$246,900","$249,900"
891,2 - 415 PANDORA AVE W,9010473515,2020,1,"$246,000","$250,200"
891,3 - 415 PANDORA AVE W,9010473520,2021,2,"$284,000","$284,300"
891,5 - 415 PANDORA AVE W,9010473530,2020,6,"$239,000","$241,600"
891,3 - 419 PANDORA AVE W,9010473550,2021,3,"$270,000","$270,000"
891,6 - 419 PANDORA AVE W,9010473565,2021,1,"$263,000","$263,800"
891,3 - 425 PANDORA AVE W,9010473580,2020,10,"$268,000","$269,600"
891,4 - 425 PANDORA AVE W,9010473585,2020,3,"$265,000","$269,000"
891,6 - 425 PANDORA AVE W,9010473595,2019,6,"$250,000","$256,500"
809,1 - 429 PANDORA AVE W,9010472920,2020,2,"$255,000","$259,100"
809,6 - 435 PANDORA AVE W,9010472975,2019,4,"$257,000","$264,500"
809,6 - 439 PANDORA AVE W,9010473005,2020,7,"$256,000","$258,600"
809,2 - 445 PANDORA AVE W,9010473015,2019,5,"$238,000","$244,400"
809,5 - 445 PANDORA AVE W,9010473030,2021,2,"$262,000","$262,300"
1042,204 - 235 PARK EAST DR,3093009255,2020,1,"$185,806","$189,000"
983,267 PARK EAST DR,3092996875,2019,7,"$385,000","$394,600"
983,287 PARK EAST DR,3092996900,2019,9,"$399,000","$407,800"
1042,102 - 325 PARK EAST DR,3093005290,2020,9,"$189,826","$191,200"
1042,103 - 325 PARK EAST DR,3093005295,2019,3,"$177,229","$182,500"
1042,104 - 325 PARK EAST DR,3093005300,2020,8,"$184,109","$185,800"
1042,105 - 325 PARK EAST DR,3093005305,2019,3,"$176,333","$181,600"
1042,106 - 325 PARK EAST DR,3093005310,2019,3,"$187,229","$192,800"
1042,107 - 325 PARK EAST DR,3093005315,2019,7,"$185,950","$190,600"
1042,108 - 325 PARK EAST DR,3093005320,2019,7,"$184,012","$188,600"
1042,109 - 325 PARK EAST DR,3093005325,2020,10,"$184,109","$185,200"
1042,110 - 325 PARK EAST DR,3093005330,2019,4,"$176,870","$182,000"
1042,111 - 325 PARK EAST DR,3093005335,2019,5,"$187,338","$192,400"
1042,112 - 325 PARK EAST DR,3093005340,2019,6,"$179,609","$184,300"
1042,115 - 325 PARK EAST DR,3093005410,2019,3,"$275,170","$283,400"
1042,116 - 325 PARK EAST DR,3093005350,2020,7,"$203,143","$205,200"
1042,117 - 325 PARK EAST DR,3093005355,2019,3,"$181,178","$186,600"
1042,118 - 325 PARK EAST DR,3093005415,2019,3,"$276,066","$284,300"
1042,119 - 325 PARK EAST DR,3093005420,2019,3,"$274,128","$282,400"
1042,120 - 325 PARK EAST DR,3093005360,2019,3,"$181,105","$186,500"
1042,121 - 325 PARK EAST DR,3093005365,2019,3,"$193,608","$199,400"
1042,122 - 325 PARK EAST DR,3093005425,2019,7,"$290,698","$298,000"
1042,123 - 325 PARK EAST DR,3093005430,2019,3,"$295,097","$303,900"
1042,124 - 325 PARK EAST DR,3093005370,2019,4,"$193,702","$199,300"
1042,125 - 325 PARK EAST DR,3093005375,2019,4,"$189,632","$195,100"
1042,126 - 325 PARK EAST DR,3093005435,2019,5,"$279,367","$286,900"
1042,127 - 325 PARK EAST DR,3093005440,2019,4,"$287,139","$295,500"
1042,128 - 325 PARK EAST DR,3093005380,2019,5,"$191,292","$196,500"
1042,129 - 325 PARK EAST DR,3093005385,2019,7,"$189,861","$194,600"
1042,130 - 325 PARK EAST DR,3093005445,2019,3,"$300,911","$309,900"
1042,131 - 325 PARK EAST DR,3093005450,2019,5,"$271,221","$278,500"
1042,132 - 325 PARK EAST DR,3093005390,2019,4,"$194,671","$200,300"
1042,133 - 325 PARK EAST DR,3093005395,2019,6,"$197,620","$202,800"
1042,134 - 325 PARK EAST DR,3093005455,2019,9,"$287,791","$294,100"
1042,135 - 325 PARK EAST DR,3093005460,2019,6,"$285,532","$293,000"
1042,136 - 325 PARK EAST DR,3093005400,2019,5,"$188,857","$194,000"
1042,201 - 325 PARK EAST DR,3093009240,2020,3,"$187,016","$189,800"
1042,202 - 325 PARK EAST DR,3093009245,2019,12,"$197,076","$200,800"
1042,203 - 325 PARK EAST DR,3093009250,2020,5,"$195,624","$198,000"
1042,205 - 325 PARK EAST DR,3093009260,2019,12,"$184,109","$187,600"
1042,206 - 325 PARK EAST DR,3093009265,2020,7,"$185,843","$187,700"
1042,207 - 325 PARK EAST DR,3093009270,2020,5,"$184,109","$186,300"
1042,208 - 325 PARK EAST DR,3093009275,2019,12,"$180,993","$184,400"
1042,209 - 325 PARK EAST DR,3093009280,2020,4,"$195,736","$198,500"
1042,210 - 325 PARK EAST DR,3093009285,2020,9,"$182,923","$184,200"
1042,211 - 325 PARK EAST DR,3093009290,2019,12,"$189,712","$193,300"
1042,212 - 325 PARK EAST DR,3093009295,2020,7,"$190,795","$192,700"
1042,213 - 325 PARK EAST DR,3093009300,2019,11,"$203,391","$207,500"
1042,214 - 325 PARK EAST DR,3093009360,2020,8,"$286,628","$289,200"
1042,215 - 325 PARK EAST DR,3093009365,2019,11,"$282,946","$288,600"
1042,216 - 325 PARK EAST DR,3093009305,2019,11,"$203,595","$207,700"
1042,217 - 325 PARK EAST DR,3093009310,2019,12,"$224,093","$228,400"
1042,218 - 325 PARK EAST DR,3093009370,2020,4,"$288,081","$292,100"
1042,219 - 325 PARK EAST DR,3093009375,2020,1,"$281,008","$285,800"
1042,220 - 325 PARK EAST DR,3093009315,2019,12,"$208,624","$212,600"
1042,221 - 325 PARK EAST DR,3093009320,2019,11,"$201,622","$205,700"
1042,222 - 325 PARK EAST DR,3093009380,2020,11,"$288,858","$290,300"
1042,223 - 325 PARK EAST DR,3093009385,2020,2,"$282,461","$287,000"
1042,224 - 325 PARK EAST DR,3093009325,2019,11,"$202,064","$206,100"
1042,225 - 325 PARK EAST DR,3093009330,2019,12,"$193,925","$197,600"
1042,226 - 325 PARK EAST DR,3093009390,2020,9,"$301,357","$303,500"
1042,227 - 325 PARK EAST DR,3093009395,2020,6,"$281,880","$285,000"
1042,228 - 325 PARK EAST DR,3093009335,2019,12,"$198,547","$202,300"
1042,229 - 325 PARK EAST DR,3093009340,2019,12,"$208,236","$212,200"
1042,230 - 325 PARK EAST DR,3093009400,2020,1,"$300,388","$305,500"
1042,231 - 325 PARK EAST DR,3093009405,2020,11,"$283,674","$285,100"
1042,232 - 325 PARK EAST DR,3093009345,2019,11,"$203,391","$207,500"
1042,233 - 325 PARK EAST DR,3093009350,2019,11,"$209,631","$213,800"
1042,234 - 325 PARK EAST DR,3093009410,2019,11,"$312,730","$319,000"
1042,235 - 325 PARK EAST DR,3093009415,2020,7,"$288,733","$291,600"
1042,236 - 325 PARK EAST DR,3093009355,2019,11,"$203,391","$207,500"
1042,301 - 325 PARK EAST DR,3093009420,2020,11,"$207,450","$208,500"
1042,302 - 325 PARK EAST DR,3093009425,2020,11,"$200,689","$201,700"
1042,303 - 325 PARK EAST DR,3093009430,2020,11,"$184,686","$185,600"
1042,304 - 325 PARK EAST DR,3093009435,2020,12,"$190,795","$191,600"
1042,305 - 325 PARK EAST DR,3093009440,2020,11,"$184,688","$185,600"
1042,306 - 325 PARK EAST DR,3093009445,2020,11,"$190,723","$191,700"
1042,307 - 325 PARK EAST DR,3093009450,2020,12,"$190,921","$191,700"
1042,308 - 325 PARK EAST DR,3093009455,2020,11,"$194,144","$195,100"
1042,309 - 325 PARK EAST DR,3093009460,2020,12,"$233,610","$234,500"
1042,310 - 325 PARK EAST DR,3093009500,2020,12,"$305,233","$306,500"
1042,311 - 325 PARK EAST DR,3093009505,2020,12,"$282,364","$283,500"
1042,312 - 325 PARK EAST DR,3093009465,2020,11,"$216,082","$217,200"
1042,315 - 325 PARK EAST DR,3093009515,2020,11,"$306,202","$307,700"
1042,316 - 325 PARK EAST DR,3093009475,2021,2,"$216,945","$217,200"
1042,317 - 325 PARK EAST DR,3093009480,2020,11,"$218,817","$219,900"
1042,318 - 325 PARK EAST DR,3093009520,2020,12,"$286,822","$288,000"
1042,319 - 325 PARK EAST DR,3093009525,2020,11,"$289,535","$291,000"
1042,320 - 325 PARK EAST DR,3093009485,2021,1,"$225,026","$225,700"
1042,321 - 325 PARK EAST DR,3093009490,2020,10,"$219,412","$220,700"
1042,322 - 325 PARK EAST DR,3093009530,2020,12,"$298,074","$299,300"
1042,323 - 325 PARK EAST DR,3093009535,2020,11,"$296,300","$297,800"
1042,324 - 325 PARK EAST DR,3093009495,2021,2,"$224,479","$224,700"
940,390 PARK WEST DR,3092989235,2020,8,"$465,000","$469,200"
940,394 PARK WEST DR,3092989240,2020,6,"$364,700","$368,700"
940,402 PARK WEST DR,3092989250,2019,10,"$430,000","$439,000"
940,410 PARK WEST DR,3092989260,2020,10,"$439,888","$442,500"
940,418 PARK WEST DR,3092989270,2020,10,"$392,000","$394,400"
940,426 PARK WEST DR,3092989280,2020,11,"$460,000","$462,300"
978,101 - 155 PEGUIS ST,4007263950,2019,6,"$262,259","$262,300"
978,102 - 155 PEGUIS ST,4007263955,2019,5,"$272,701","$272,700"
978,109 - 155 PEGUIS ST,4007263930,2019,4,"$159,787","$159,800"
978,111 - 155 PEGUIS ST,4007263925,2019,6,"$232,456","$232,500"
978,114 - 155 PEGUIS ST,4007263910,2021,3,"$203,488","$203,500"
978,202 - 155 PEGUIS ST,4007264025,2019,5,"$264,540","$264,500"
978,203 - 155 PEGUIS ST,4007264015,2020,9,"$274,128","$274,100"
978,207 - 155 PEGUIS ST,4007264005,2019,8,"$164,632","$164,600"
978,210 - 155 PEGUIS ST,4007264045,2020,11,"$212,771","$212,800"
978,211 - 155 PEGUIS ST,4007263995,2019,11,"$217,543","$217,500"
978,212 - 155 PEGUIS ST,4007263990,2019,6,"$206,755","$206,800"
978,213 - 155 PEGUIS ST,4007263985,2019,9,"$206,771","$206,800"
978,301 - 155 PEGUIS ST,4007264090,2020,8,"$270,252","$270,300"
978,304 - 155 PEGUIS ST,4007264100,2019,11,"$206,143","$206,100"
978,305 - 155 PEGUIS ST,4007264080,2019,4,"$171,356","$171,400"
978,307 - 155 PEGUIS ST,4007264075,2020,7,"$163,508","$163,500"
978,309 - 155 PEGUIS ST,4007264070,2019,11,"$163,539","$163,500"
978,311 - 155 PEGUIS ST,4007264065,2019,8,"$225,678","$225,700"
978,312 - 155 PEGUIS ST,4007264060,2020,8,"$207,678","$207,700"
978,401 - 155 PEGUIS ST,4007264160,2019,9,"$269,419","$269,400"
978,402 - 155 PEGUIS ST,4007264165,2020,6,"$271,318","$271,300"
978,403 - 155 PEGUIS ST,4007264155,2020,6,"$295,849","$295,800"
978,404 - 155 PEGUIS ST,4007264170,2019,12,"$224,957","$225,000"
978,405 - 155 PEGUIS ST,4007264150,2020,8,"$174,198","$174,200"
978,406 - 155 PEGUIS ST,4007264175,2019,1,"$192,950","$193,000"
978,407 - 155 PEGUIS ST,4007264145,2019,9,"$180,789","$180,800"
978,409 - 155 PEGUIS ST,4007264140,2019,8,"$168,526","$168,500"
978,412 - 155 PEGUIS ST,4007264130,2020,10,"$226,604","$226,600"
978,413 - 155 PEGUIS ST,4007264125,2020,9,"$225,391","$225,400"
978,414 - 155 PEGUIS ST,4007264120,2020,4,"$229,554","$229,600"
978,418 - 155 PEGUIS ST,4007267475,2021,3,"$200,888","$200,900"
978,419 - 155 PEGUIS ST,4007267505,2021,3,"$171,342","$171,300"
978,420 - 155 PEGUIS ST,4007267480,2021,3,"$201,728","$201,700"
978,423 - 155 PEGUIS ST,4007267495,2021,3,"$280,911","$280,900"
978,203 - 185 PEGUIS ST,4007261630,2021,3,"$290,700","$290,700"
978,205 - 185 PEGUIS ST,4007261640,2020,8,"$299,900","$302,600"
978,303 - 185 PEGUIS ST,4007261740,2020,6,"$256,783","$259,600"
978,306 - 185 PEGUIS ST,4007261775,2019,7,"$273,531","$280,400"
978,403 - 185 PEGUIS ST,4007261670,2019,1,"$274,161","$282,900"
978,405 - 185 PEGUIS ST,4007261680,2019,4,"$275,097","$283,100"
978,407 - 185 PEGUIS ST,4007261690,2019,2,"$292,759","$301,800"
978,502 - 185 PEGUIS ST,4007261705,2019,10,"$278,442","$284,300"
978,503 - 185 PEGUIS ST,4007261710,2019,7,"$275,097","$282,000"
978,504 - 185 PEGUIS ST,4007261715,2019,7,"$276,612","$283,500"
1032,103 - 205 PEGUIS ST,4007264990,2021,3,"$287,756","$287,800"
1032,104 - 205 PEGUIS ST,4007264995,2021,3,"$294,518","$294,500"
1032,301 - 205 PEGUIS ST,4007265130,2020,10,"$256,686","$258,200"
1032,302 - 205 PEGUIS ST,4007265135,2020,5,"$247,093","$250,100"
1032,303 - 205 PEGUIS ST,4007265140,2020,3,"$248,547","$252,300"
1032,304 - 205 PEGUIS ST,4007265145,2020,7,"$256,783","$259,400"
1032,305 - 205 PEGUIS ST,4007265150,2020,8,"$256,686","$259,000"
1032,306 - 205 PEGUIS ST,4007265155,2020,7,"$247,093","$249,600"
1032,307 - 205 PEGUIS ST,4007265160,2020,9,"$252,810","$254,600"
1032,308 - 205 PEGUIS ST,4007265165,2020,9,"$255,814","$257,600"
1032,501 - 205 PEGUIS ST,4007265085,2020,2,"$275,742","$280,200"
1032,502 - 205 PEGUIS ST,4007265090,2020,8,"$265,788","$268,200"
1032,503 - 205 PEGUIS ST,4007265095,2020,9,"$275,066","$277,000"
1032,504 - 205 PEGUIS ST,4007265100,2021,2,"$271,066","$271,300"
1032,505 - 205 PEGUIS ST,4007265105,2020,11,"$275,967","$277,300"
1032,506 - 205 PEGUIS ST,4007265110,2020,11,"$299,230","$300,700"
1032,507 - 205 PEGUIS ST,4007265115,2020,3,"$271,066","$275,100"
1032,508 - 205 PEGUIS ST,4007265120,2021,2,"$280,985","$281,300"
1032,509 - 205 PEGUIS ST,4007265125,2020,10,"$280,911","$282,600"
965,101 - 255 PEGUIS ST,4007260300,2020,4,"$318,774","$323,200"
965,102 - 255 PEGUIS ST,4007260305,2020,12,"$300,338","$301,500"
965,103 - 255 PEGUIS ST,4007260310,2020,1,"$296,512","$301,600"
965,104 - 255 PEGUIS ST,4007260315,2020,1,"$296,512","$301,600"
965,105 - 255 PEGUIS ST,4007260320,2019,11,"$296,512","$302,400"
965,106 - 255 PEGUIS ST,4007260325,2020,9,"$293,420","$295,500"
965,107 - 255 PEGUIS ST,4007260330,2020,5,"$290,698","$294,200"
965,108 - 255 PEGUIS ST,4007260335,2019,10,"$311,554","$318,100"
965,109 - 255 PEGUIS ST,4007260340,2019,10,"$296,335","$302,600"
965,110 - 255 PEGUIS ST,4007260345,2021,1,"$293,320","$294,200"
965,111 - 255 PEGUIS ST,4007260350,2019,8,"$295,900","$303,000"
965,112 - 255 PEGUIS ST,4007260355,2020,12,"$292,120","$293,300"
965,201 - 255 PEGUIS ST,4007260570,2020,6,"$278,004","$281,100"
965,202 - 255 PEGUIS ST,4007260565,2020,6,"$260,659","$263,500"
965,203 - 255 PEGUIS ST,4007260560,2020,11,"$294,541","$296,000"
965,204 - 255 PEGUIS ST,4007260555,2020,8,"$290,728","$293,300"
965,205 - 255 PEGUIS ST,4007260550,2020,12,"$294,541","$295,700"
965,206 - 255 PEGUIS ST,4007260545,2020,10,"$277,616","$279,300"
965,207 - 255 PEGUIS ST,4007260540,2020,12,"$290,728","$291,900"
965,208 - 255 PEGUIS ST,4007260535,2020,12,"$290,728","$291,900"
965,209 - 255 PEGUIS ST,4007260530,2020,10,"$290,728","$292,500"
965,210 - 255 PEGUIS ST,4007260525,2021,1,"$273,256","$274,100"
965,211 - 255 PEGUIS ST,4007260520,2020,12,"$294,541","$295,700"
965,302 - 255 PEGUIS ST,4007260365,2020,1,"$281,977","$286,800"
965,409 - 255 PEGUIS ST,4007260410,2020,7,"$309,900","$313,000"
965,501 - 255 PEGUIS ST,4007260515,2019,4,"$266,860","$274,600"
965,503 - 255 PEGUIS ST,4007260505,2019,11,"$262,481","$267,700"
965,504 - 255 PEGUIS ST,4007260500,2019,8,"$290,728","$297,700"
965,505 - 255 PEGUIS ST,4007260495,2020,4,"$261,628","$265,300"
965,506 - 255 PEGUIS ST,4007260490,2019,10,"$261,628","$267,100"
965,508 - 255 PEGUIS ST,4007260480,2019,10,"$290,728","$296,800"
965,509 - 255 PEGUIS ST,4007260475,2019,5,"$282,221","$289,800"
965,510 - 255 PEGUIS ST,4007260470,2019,2,"$267,648","$275,900"
965,604 - 255 PEGUIS ST,4007260435,2020,9,"$282,000","$284,000"
965,609 - 255 PEGUIS ST,4007260460,2020,1,"$280,426","$285,200"
578,1 - 1462 PEMBINA HWY,3091404800,2019,12,"$115,000","$115,000"
578,17 - 1462 PEMBINA HWY,3091405700,2020,12,"$129,000","$129,000"
578,18 - 1462 PEMBINA HWY,3091405900,2019,9,"$125,000","$125,000"
578,4 - 1462 PEMBINA HWY,3091404600,2020,1,"$90,000","$90,000"
315,201 - 1660 PEMBINA HWY,3080010800,2019,6,"$270,000","$270,000"
315,202 - 1660 PEMBINA HWY,3080010900,2020,12,"$240,000","$240,000"
315,302 - 1660 PEMBINA HWY,3080011500,2019,3,"$235,000","$235,000"
315,304 - 1660 PEMBINA HWY,3080011200,2019,7,"$245,000","$245,000"
315,406 - 1660 PEMBINA HWY,3080011700,2020,11,"$240,000","$240,000"
315,503 - 1660 PEMBINA HWY,3080012500,2020,11,"$305,000","$305,000"
310,107 - 1720 PEMBINA HWY,3080116600,2021,3,"$142,500","$142,500"
310,108 - 1720 PEMBINA HWY,3080117100,2021,2,"$139,000","$139,000"
310,110 - 1720 PEMBINA HWY,3080117000,2021,3,"$149,000","$149,000"
310,307 - 1720 PEMBINA HWY,3080120400,2019,10,"$180,000","$180,000"
310,313 - 1720 PEMBINA HWY,3080120700,2020,8,"$165,000","$165,000"
310,407 - 1720 PEMBINA HWY,3080121900,2019,3,"$187,000","$187,000"
310,413 - 1720 PEMBINA HWY,3080122200,2020,10,"$165,000","$165,000"
310,414 - 1720 PEMBINA HWY,3080120900,2019,11,"$145,500","$145,500"
310,501 - 1720 PEMBINA HWY,3080123100,2020,4,"$175,000","$175,000"
310,511 - 1720 PEMBINA HWY,3080123600,2020,4,"$141,000","$141,000"
310,514 - 1720 PEMBINA HWY,3080122400,2020,6,"$135,000","$135,000"
310,601 - 1720 PEMBINA HWY,3080124600,2019,8,"$182,000","$182,000"
310,604 - 1720 PEMBINA HWY,3080124400,2019,9,"$182,000","$182,000"
310,607 - 1720 PEMBINA HWY,3080124900,2019,10,"$187,000","$187,000"
310,610 - 1720 PEMBINA HWY,3080124100,2019,5,"$158,000","$158,000"
310,613 - 1720 PEMBINA HWY,3080125200,2020,11,"$176,000","$176,000"
310,702 - 1720 PEMBINA HWY,3080126000,2019,6,"$222,500","$222,500"
310,713 - 1720 PEMBINA HWY,3080126700,2019,12,"$163,000","$163,000"
310,802 - 1720 PEMBINA HWY,3080127200,2020,11,"$165,000","$165,000"
310,808 - 1720 PEMBINA HWY,3080126900,2019,5,"$191,808","$191,800"
946,210 - 2300 PEMBINA HWY,3092989365,2021,1,"$263,000","$263,000"
946,302 - 2300 PEMBINA HWY,3092989470,2020,5,"$265,000","$265,000"
946,304 - 2300 PEMBINA HWY,3092989475,2020,11,"$254,000","$254,000"
946,408 - 2300 PEMBINA HWY,3092989610,2019,4,"$275,000","$275,000"
946,409 - 2300 PEMBINA HWY,3092989690,2019,11,"$275,000","$275,000"
946,414 - 2300 PEMBINA HWY,3092989625,2019,11,"$257,000","$257,000"
946,416 - 2300 PEMBINA HWY,3092989630,2019,6,"$274,000","$274,000"
946,422 - 2300 PEMBINA HWY,3092989645,2019,9,"$274,000","$274,000"
156,115 - 3000 PEMBINA HWY,3041325700,2020,8,"$125,000","$125,000"
156,209 - 3000 PEMBINA HWY,3041327800,2019,11,"$130,000","$130,000"
156,219 - 3000 PEMBINA HWY,3041327300,2019,3,"$160,000","$160,000"
156,307 - 3000 PEMBINA HWY,3041329800,2020,11,"$155,000","$155,000"
156,407 - 3000 PEMBINA HWY,3041331700,2019,9,"$149,000","$149,000"
156,509 - 3000 PEMBINA HWY,3041333500,2019,4,"$170,000","$170,000"
156,510 - 3000 PEMBINA HWY,3041332500,2020,6,"$150,000","$150,000"
156,513 - 3000 PEMBINA HWY,3041333300,2019,12,"$120,000","$120,000"
156,601 - 3000 PEMBINA HWY,3041335800,2020,4,"$152,000","$152,000"
156,608 - 3000 PEMBINA HWY,3041336200,2019,8,"$147,500","$147,500"
